,Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),Fuel Consumption City MPG,Fuel Consumption Hwy MPG,Carbon emissions per mile(g)
6079,lexus,is,COMPACT,3.5,6.0,AS6,Premium Gasoline,12.3,9.1,10.9,26,19.0,26.0,341.92307692307696
6080,lexus,lc,SUBCOMPACT,5.0,8.0,AS10,Premium Gasoline,15.1,9.5,12.6,22,16.0,25.0,404.0909090909091
6081,lexus,lc,SUBCOMPACT,3.5,6.0,AV10,Premium Gasoline,9.0,7.1,8.1,35,26.0,33.0,254.0
6082,lexus,ls,MID-SIZE,3.4,6.0,AS10,Premium Gasoline,13.1,8.7,11.1,25,18.0,27.0,355.6
6083,lexus,ls,MID-SIZE,3.5,6.0,AV10,Premium Gasoline,10.3,7.7,9.1,31,23.0,31.0,286.7741935483871
6084,lexus,lx,SUV - STANDARD,5.7,8.0,AS8,Premium Gasoline,18.2,12.8,15.8,18,13.0,18.0,493.88888888888886
6085,lexus,nx,SUV - SMALL,2.0,4.0,AS6,Premium Gasoline,10.7,8.5,9.7,29,22.0,28.0,306.55172413793105
6086,lexus,nx,SUV - SMALL,2.0,4.0,AS6,Premium Gasoline,10.8,8.9,9.9,29,22.0,26.0,306.55172413793105
6087,lexus,nx,SUV - SMALL,2.5,4.0,AV6,Regular Gasoline,7.2,7.9,7.5,38,33.0,30.0,233.94736842105263
6088,lexus,rc,SUBCOMPACT,3.5,6.0,AS6,Premium Gasoline,13.1,9.8,11.2,25,18.0,24.0,355.6
6089,lexus,rc,SUBCOMPACT,3.5,6.0,AS6,Premium Gasoline,13.1,9.8,11.2,25,18.0,24.0,355.6
6090,lexus,rc,SUBCOMPACT,5.0,8.0,AS8,Premium Gasoline,15.2,9.5,12.6,22,15.0,25.0,404.0909090909091
6091,lexus,rx,SUV - SMALL,3.5,6.0,AS8,Regular Gasoline,12.2,9.0,10.8,26,19.0,26.0,341.92307692307696
6092,lexus,rx,SUV - SMALL,3.5,6.0,AS8,Regular Gasoline,13.1,9.4,11.1,25,18.0,25.0,355.6
6093,lexus,rx,SUV - STANDARD,3.5,6.0,AV6,Premium Gasoline,7.5,8.4,7.9,36,31.0,28.0,246.94444444444443
6094,lexus,rx,SUV - STANDARD,3.5,6.0,AV6,Premium Gasoline,8.1,8.4,8.1,35,29.0,28.0,254.0
6095,lexus,ux,MID-SIZE,2.0,4.0,AS10,Regular Gasoline,8.0,6.3,7.2,39,29.0,37.0,227.94871794871793
6096,lexus,ux,COMPACT,2.0,4.0,AV6,Regular Gasoline,5.5,5.7,5.6,50,43.0,41.0,177.8
6097,lexus,ux,COMPACT,2.0,4.0,AV6,Regular Gasoline,5.7,6.2,6.0,47,41.0,38.0,189.14893617021275
6098,lincoln,continental,FULL-SIZE,2.7,6.0,AS6,Regular Gasoline,14.0,9.4,12.0,24,17.0,25.0,370.41666666666663
6099,lincoln,continental,FULL-SIZE,3.0,6.0,AS6,Regular Gasoline,14.5,9.8,12.3,23,16.0,24.0,386.52173913043475
6100,lincoln,continental,FULL-SIZE,3.7,6.0,AS6,Regular Gasoline,14.3,9.7,12.2,23,16.0,24.0,386.52173913043475
6101,lincoln,mkc,SUV - SMALL,2.0,4.0,AS6,Regular Gasoline,12.3,9.3,11.0,26,19.0,25.0,341.92307692307696
6102,lincoln,mkc,SUV - SMALL,2.0,4.0,AS6,Regular Gasoline,12.2,9.3,10.9,26,19.0,25.0,341.92307692307696
6103,lincoln,mkc,SUV - SMALL,2.3,4.0,AS6,Regular Gasoline,13.1,9.5,11.5,25,18.0,25.0,355.6
6104,lincoln,mkt,SUV - STANDARD,3.5,6.0,AS6,Regular Gasoline,15.7,11.2,13.7,21,15.0,21.0,423.3333333333333
6105,lincoln,mkt,SPECIAL PURPOSE VEHICLE,3.7,6.0,A6,Regular Gasoline,14.7,10.3,12.7,22,16.0,23.0,404.0909090909091
6106,lincoln,mkz,MID-SIZE,2.0,4.0,AS6,Regular Gasoline,12.1,8.4,10.4,27,19.0,28.0,329.25925925925924
6107,lincoln,mkz,MID-SIZE,3.0,6.0,AS6,Regular Gasoline,14.0,9.2,11.8,24,17.0,26.0,370.41666666666663
6108,lincoln,mkz,MID-SIZE,2.0,4.0,AV,Regular Gasoline,5.7,6.2,5.9,48,41.0,38.0,185.20833333333331
6109,lincoln,nautilus,SUV - SMALL,2.0,4.0,AS8,Regular Gasoline,12.0,9.6,10.7,26,20.0,25.0,341.92307692307696
6110,lincoln,nautilus,SUV - SMALL,2.7,6.0,AS8,Regular Gasoline,12.6,9.2,11.0,26,19.0,26.0,341.92307692307696
6111,lincoln,navigator,SUV - STANDARD,3.5,6.0,AS10,Regular Gasoline,15.0,11.4,13.4,21,16.0,21.0,423.3333333333333
6112,maserati,ghibli,MID-SIZE,3.0,6.0,AS8,Premium Gasoline,14.1,9.8,12.2,23,17.0,24.0,386.52173913043475
6113,maserati,ghibli,MID-SIZE,3.0,6.0,AS8,Premium Gasoline,14.7,9.9,12.6,22,16.0,24.0,404.0909090909091
6114,maserati,ghibli,MID-SIZE,3.0,6.0,AS8,Premium Gasoline,14.7,9.9,12.6,22,16.0,24.0,404.0909090909091
6115,maserati,granturismo,SUBCOMPACT,4.7,8.0,AS6,Premium Gasoline,17.8,11.6,15.0,19,13.0,20.0,467.89473684210526
6116,maserati,levante,SUV - STANDARD,3.0,6.0,AS8,Premium Gasoline,15.9,11.1,13.7,21,15.0,21.0,423.3333333333333
6117,maserati,levante,SUV - STANDARD,3.0,6.0,AS8,Premium Gasoline,16.1,11.4,14.0,20,15.0,21.0,444.5
6118,maserati,levante,SUV - STANDARD,3.8,8.0,AS8,Premium Gasoline,17.9,12.9,15.3,18,13.0,18.0,493.88888888888886
6119,maserati,levante,SUV - STANDARD,3.8,8.0,AS8,Premium Gasoline,17.9,12.9,15.3,18,13.0,18.0,493.88888888888886
6120,maserati,quattroporte,FULL-SIZE,3.0,6.0,AS8,Premium Gasoline,15.1,10.3,12.8,22,16.0,23.0,404.0909090909091
6121,maserati,quattroporte,FULL-SIZE,3.0,6.0,AS8,Premium Gasoline,15.0,10.3,12.8,22,16.0,23.0,404.0909090909091
6122,maserati,quattroporte,FULL-SIZE,3.8,8.0,AS8,Premium Gasoline,16.0,10.8,13.7,21,15.0,22.0,423.3333333333333
6123,mazda,cx-3,COMPACT,2.0,4.0,AS6,Regular Gasoline,8.3,6.9,7.7,37,28.0,34.0,240.2702702702703
6124,mazda,cx-3,COMPACT,2.0,4.0,M6,Regular Gasoline,8.8,7.0,8.0,35,27.0,34.0,254.0
6125,mazda,cx-3,COMPACT,2.0,4.0,AS6,Regular Gasoline,8.6,7.4,8.1,35,27.0,32.0,254.0
6126,mazda,cx-5,SUV - SMALL,2.0,4.0,M6,Regular Gasoline,9.7,7.7,8.8,32,24.0,31.0,277.8125
6127,mazda,cx-5,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,9.7,7.8,8.8,32,24.0,30.0,277.8125
6128,mazda,cx-5,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,9.3,7.6,8.5,33,25.0,31.0,269.3939393939394
6129,mazda,cx-5,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,10.2,8.2,9.3,30,23.0,29.0,296.3333333333333
6130,mazda,cx-5,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,9.8,7.9,9.0,31,24.0,30.0,286.7741935483871
6131,mazda,cx-5,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,10.8,8.7,9.8,29,22.0,27.0,306.55172413793105
6132,mazda,cx-5,SUV - SMALL,2.2,4.0,AS6,Diesel,8.9,7.9,8.4,34,26.0,30.0,299.4117647058824
6133,mazda,cx-9,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,10.6,8.4,9.6,29,22.0,28.0,306.55172413793105
6134,mazda,cx-9,SUV - SMALL,2.5,4.0,AS6,Regular Gasoline,11.6,9.1,10.5,27,20.0,26.0,329.25925925925924
6135,mazda,mazda3,COMPACT,2.0,4.0,AS6,Regular Gasoline,8.4,6.6,7.6,37,28.0,36.0,240.2702702702703
6136,mazda,mazda3,COMPACT,2.0,4.0,M6,Regular Gasoline,8.7,6.4,7.7,37,27.0,37.0,240.2702702702703
6137,mazda,mazda3,COMPACT,2.5,4.0,AS6,Regular Gasoline,8.8,6.4,7.7,37,27.0,37.0,240.2702702702703
6138,mazda,mazda3,COMPACT,2.5,4.0,AS6,Regular Gasoline,8.8,6.6,7.8,36,27.0,36.0,246.94444444444443
6139,mazda,mazda3,COMPACT,2.5,4.0,AS6,Regular Gasoline,9.2,7.0,8.2,34,26.0,34.0,261.4705882352941
6140,mazda,mazda3,MID-SIZE,2.0,4.0,AS6,Regular Gasoline,8.6,6.7,7.7,37,27.0,35.0,240.2702702702703
6141,mazda,mazda3,MID-SIZE,2.0,4.0,M6,Regular Gasoline,8.7,6.6,7.8,36,27.0,36.0,246.94444444444443
6142,mazda,mazda3,MID-SIZE,2.5,4.0,AS6,Regular Gasoline,9.0,6.8,8.0,35,26.0,35.0,254.0
6143,mazda,mazda3,MID-SIZE,2.5,4.0,M6,Regular Gasoline,9.2,6.6,8.1,35,26.0,36.0,254.0
6144,mazda,mazda3,MID-SIZE,2.5,4.0,AS6,Regular Gasoline,9.8,7.4,8.7,32,24.0,32.0,277.8125
6145,mazda,mazda6,MID-SIZE,2.5,4.0,AS6,Regular Gasoline,9.1,6.7,8.0,35,26.0,35.0,254.0
6146,mazda,mazda6,MID-SIZE,2.5,4.0,AS6,Regular Gasoline,10.0,7.5,8.9,32,24.0,31.0,277.8125
6147,mazda,mx-5,TWO-SEATER,2.0,4.0,AS6,Premium Gasoline,9.0,6.6,7.9,36,26.0,36.0,246.94444444444443
6148,mazda,mx-5,TWO-SEATER,2.0,4.0,M6,Premium Gasoline,9.0,7.0,8.1,35,26.0,34.0,254.0
6149,mercedes-benz,a,SUBCOMPACT,2.0,4.0,AM7,Premium Gasoline,9.7,6.8,8.4,34,24.0,35.0,261.4705882352941
6150,mercedes-benz,a,SUBCOMPACT,2.0,4.0,AM7,Premium Gasoline,9.6,7.1,8.5,33,25.0,33.0,269.3939393939394
6151,mercedes-benz,a,STATION WAGON - SMALL,2.0,4.0,AM7,Premium Gasoline,9.4,6.8,8.3,34,25.0,35.0,261.4705882352941
6152,mercedes-benz,a,STATION WAGON - SMALL,2.0,4.0,AM7,Premium Gasoline,9.9,7.0,8.6,33,24.0,34.0,269.3939393939394
6153,mercedes-benz,amg,COMPACT,3.0,6.0,A9,Premium Gasoline,12.4,8.7,10.7,26,19.0,27.0,341.92307692307696
6154,mercedes-benz,amg,SUBCOMPACT,3.0,6.0,A9,Premium Gasoline,12.7,9.2,11.2,25,19.0,26.0,355.6
6155,mercedes-benz,amg,SUBCOMPACT,3.0,6.0,A9,Premium Gasoline,12.9,8.8,11.1,25,18.0,27.0,355.6
6156,mercedes-benz,amg,STATION WAGON - SMALL,3.0,6.0,A9,Premium Gasoline,12.4,8.9,10.8,26,19.0,26.0,341.92307692307696
6157,mercedes-benz,amg,COMPACT,4.0,8.0,A9,Premium Gasoline,13.2,8.7,11.2,25,18.0,27.0,355.6
6158,mercedes-benz,amg,COMPACT,4.0,8.0,A9,Premium Gasoline,13.2,8.7,11.2,25,18.0,27.0,355.6
6159,mercedes-benz,amg,SUBCOMPACT,4.0,8.0,A9,Premium Gasoline,13.9,9.7,12.0,24,17.0,24.0,370.41666666666663
6160,mercedes-benz,amg,SUBCOMPACT,4.0,8.0,A9,Premium Gasoline,13.9,9.2,11.8,24,17.0,26.0,370.41666666666663
6161,mercedes-benz,amg,MINICOMPACT,2.0,4.0,AM7,Premium Gasoline,10.3,7.9,9.2,31,23.0,30.0,286.7741935483871
6162,mercedes-benz,amg,COMPACT,3.0,6.0,A9,Premium Gasoline,12.4,8.7,10.7,26,19.0,27.0,341.92307692307696
6163,mercedes-benz,amg,MID-SIZE,3.0,6.0,A9,Premium Gasoline,11.2,8.3,9.9,29,21.0,28.0,306.55172413793105
6164,mercedes-benz,amg,SUBCOMPACT,3.0,6.0,A9,Premium Gasoline,12.5,9.0,10.9,26,19.0,26.0,341.92307692307696
6165,mercedes-benz,amg,SUBCOMPACT,3.0,6.0,A9,Premium Gasoline,12.3,8.5,10.6,27,19.0,28.0,329.25925925925924
6166,mercedes-benz,amg,STATION WAGON - MID-SIZE,3.0,6.0,A9,Premium Gasoline,11.5,8.6,10.2,28,20.0,27.0,317.5
6167,mercedes-benz,amg,MID-SIZE,4.0,8.0,A9,Premium Gasoline,16.0,10.5,13.5,21,15.0,22.0,423.3333333333333
6168,mercedes-benz,amg,STATION WAGON - MID-SIZE,4.0,8.0,A9,Premium Gasoline,14.6,10.4,12.7,22,16.0,23.0,404.0909090909091
6169,mercedes-benz,amg,SUV - STANDARD,4.0,8.0,A9,Premium Gasoline,18.1,15.6,17.0,17,13.0,15.0,522.9411764705882
6170,mercedes-benz,amg,STATION WAGON - MID-SIZE,2.0,4.0,AM7,Premium Gasoline,10.7,8.3,9.6,29,22.0,28.0,306.55172413793105
6171,mercedes-benz,amg,SUV - SMALL,3.0,6.0,A9,Premium Gasoline,12.5,9.6,11.2,25,19.0,25.0,355.6
6172,mercedes-benz,amg,SUV - SMALL,3.0,6.0,A9,Premium Gasoline,12.6,9.7,11.3,25,19.0,24.0,355.6
6173,mercedes-benz,amg,SUV - SMALL,4.0,8.0,A9,Premium Gasoline,15.0,10.9,13.2,21,16.0,22.0,423.3333333333333
6174,mercedes-benz,amg,SUV - SMALL,4.0,8.0,A9,Premium Gasoline,15.0,10.9,13.2,21,16.0,22.0,423.3333333333333
6175,mercedes-benz,amg,SUV - STANDARD,3.0,6.0,A9,Premium Gasoline,14.0,10.6,12.4,23,17.0,22.0,386.52173913043475
6176,mercedes-benz,amg,SUV - STANDARD,3.0,6.0,A9,Premium Gasoline,14.1,10.9,12.6,22,17.0,22.0,404.0909090909091
6177,mercedes-benz,amg,SUV - STANDARD,4.7,8.0,A7,Premium Gasoline,17.7,13.4,15.8,18,13.0,18.0,493.88888888888886
6178,mercedes-benz,amg,SUV - STANDARD,4.7,8.0,A7,Premium Gasoline,17.2,12.8,15.2,19,14.0,18.0,467.89473684210526
6179,mercedes-benz,amg,SUV - STANDARD,4.7,8.0,A7,Premium Gasoline,17.8,13.2,15.7,18,13.0,18.0,493.88888888888886
6180,mercedes-benz,amg,COMPACT,3.0,6.0,A9,Premium Gasoline,12.4,9.8,11.2,25,19.0,24.0,355.6
6181,mercedes-benz,amg,COMPACT,4.0,8.0,A9,Premium Gasoline,15.5,11.5,13.7,21,15.0,20.0,423.3333333333333
6182,mercedes-benz,amg,COMPACT,4.0,8.0,A9,Premium Gasoline,15.6,11.5,13.7,21,15.0,20.0,423.3333333333333
6183,mercedes-benz,amg,TWO-SEATER,4.0,8.0,AM7,Premium Gasoline,15.3,11.4,13.5,21,15.0,21.0,423.3333333333333
6184,mercedes-benz,amg,TWO-SEATER,4.0,8.0,AM7,Premium Gasoline,15.2,11.4,13.5,21,15.0,21.0,423.3333333333333
6185,mercedes-benz,amg,TWO-SEATER,4.0,8.0,AM7,Premium Gasoline,15.9,11.8,14.0,20,15.0,20.0,444.5
6186,mercedes-benz,amg,FULL-SIZE,4.0,8.0,A9,Premium Gasoline,14.1,8.9,11.8,24,17.0,26.0,370.41666666666663
6187,mercedes-benz,amg,SUBCOMPACT,4.0,8.0,A9,Premium Gasoline,15.8,9.8,13.1,22,15.0,24.0,404.0909090909091
6188,mercedes-benz,amg,COMPACT,4.0,8.0,A9,Premium Gasoline,14.0,8.7,11.6,24,17.0,27.0,370.41666666666663
6189,mercedes-benz,amg,FULL-SIZE,6.0,12.0,A7,Premium Gasoline,18.6,10.9,15.1,19,13.0,22.0,467.89473684210526
6190,mercedes-benz,amg,SUBCOMPACT,6.0,12.0,A9,Premium Gasoline,17.1,11.0,14.3,20,14.0,21.0,444.5
6191,mercedes-benz,amg,COMPACT,6.0,12.0,A9,Premium Gasoline,17.6,11.0,14.6,19,13.0,21.0,467.89473684210526
6192,mercedes-benz,amg,TWO-SEATER,5.5,8.0,A7,Premium Gasoline,15.3,10.2,13.0,22,15.0,23.0,404.0909090909091
6193,mercedes-benz,amg,TWO-SEATER,3.0,6.0,A9,Premium Gasoline,11.8,8.2,10.2,28,20.0,29.0,317.5
6194,mercedes-benz,b,STATION WAGON - SMALL,2.0,4.0,AM7,Premium Gasoline,9.8,6.8,8.4,34,24.0,35.0,261.4705882352941
6195,mercedes-benz,b,STATION WAGON - SMALL,2.0,4.0,AM7,Premium Gasoline,10.3,7.8,9.1,31,23.0,30.0,286.7741935483871
6196,mercedes-benz,c,COMPACT,2.0,4.0,A9,Premium Gasoline,11.0,7.3,9.4,30,21.0,32.0,296.3333333333333
6197,mercedes-benz,c,SUBCOMPACT,2.0,4.0,A9,Premium Gasoline,11.3,8.1,9.9,29,21.0,29.0,306.55172413793105
